C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
500,0.2,0.996490274307004,0.5085697496488343,1.169397554187092,1.0813868661062478,0.6975854146967717,7.920026344545391
100,0.1,0.9985471612238205,0.3808832255097527,0.4758513422575698,0.6898197896969684,0.5456026618550336,4.425623702709302
100,0.15,0.9965945123018998,0.5242184408073916,1.3343933461201967,1.155159446189225,0.6464381684758698,10.833231038014645
100,0.1,0.9986000102855169,0.4438851936744603,0.5208190722115669,0.7216779560244077,0.633946502546681,4.389823570224664
100,0.1,0.9992209028267786,0.3834769381760179,0.30157953492784784,0.5491625760445151,0.5172701748917784,2.6875221942204632
100,0.1,0.9985913984780818,0.4309976411557769,0.5445808350593052,0.7379572040838853,0.7019965208610607,3.46423289976471
100,0.1,0.9981300864135672,0.42378906302483776,0.753579578022939,0.8680896140508415,0.5983815630883033,8.296040781688177
500,0.15,0.999066640545745,0.3800020089777393,0.28041062741383266,0.5295381264968866,0.5077127889088624,2.0287710700658153
500,0.15,0.9984415140598412,0.44677090129109737,0.5526370564081595,0.743395625766092,0.5999716673830081,4.277916021935766
100,0.15,0.9985065497194486,0.4003218944617733,0.4187020457351567,0.6470719015188008,0.5258759323638851,4.129677105441971
-,-,-,-,-,-,-,-
500,0.15,0.998059660108794,0.5429502335410927,0.8585242635632332,0.9265658441596222,0.6655788211244007,6.672787359056201
100,0.1,0.9991429185447732,0.42399120704533577,0.37614737634574225,0.6133085490564617,0.5484151381861739,3.4817904121605068
500,0.1,0.9971420057005854,0.546325162403835,1.5095031709900866,1.2286183992558823,0.576046112323548,12.124714776016816
100,0.1,0.9984425158634845,0.5338865667331404,0.7733290206917132,0.8793912784942282,0.6482774930592711,6.384925872696812
100,0.15,0.9991046228165341,0.4993179809696211,0.46449578962683585,0.6815392795920393,0.5752168820241478,2.5732149395773547
500,0.1,0.9976984310953004,0.5648983720291447,1.197739728550956,1.0944129607012867,0.7718320950223394,8.313839652142292
100,0.1,0.9990407886916017,0.49352743078905476,0.5101340193167974,0.714236668980806,0.6184175735518349,2.842950136362589
500,0.1,0.9989765372074351,0.48009849796009124,0.40838590816416875,0.6390507868426176,0.5597768457173079,2.254947017070208
500,0.1,0.9983555241911365,0.5763943069367857,0.7854780689761965,0.8862720062013674,0.6658205910546255,4.18498094435823
500,0.1,0.998227384714692,0.4944038465678811,0.6677895662864749,0.8171839243930799,0.5673981630065331,4.343039623041989
