C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
-,-,-,-,-,-,-,-
2000,0.1,0.9674974057376481,3.2176181265749095,61.88325149484552,7.866590843233523,10.64175837061842,63.52466864816044
2000,0.1,0.9629801650970549,3.344026857447644,62.718612238580924,7.91950833313413,18.188959113630222,71.24716757060321
3000,0.2,0.9709389891023452,3.260209165959794,48.3977831016904,6.9568515221823155,21.63475449307336,39.405660131367554
2000,0.1,0.9681367980559871,3.310672495314854,49.977280056257634,7.0694610866923675,37.47891894403662,52.39687975014291
3000,0.2,0.9894813816056383,2.467959422222942,17.21449340325751,4.1490352376495325,9.5437469960697,21.429020443932615
2000,0.1,0.9890896710278421,2.836070256790317,21.51140953446697,4.63803940630812,106.49250221657094,19.36751207186252
6000,0.5,0.953647152963127,2.9571495195580635,75.96724665808219,8.715919151649022,9.486197105838292,83.02393479384668
2000,0.25,0.9689220183128116,3.5562909262234492,56.595907708324845,7.523025169991447,21.36276725846617,58.277381047674375
2000,0.1,0.9859783018303115,2.2033400545983426,19.442926324408617,4.409413376449141,7.772360007272769,25.623134941642796
11000,0.45,0.9746958162360713,3.4288382185183695,39.95114936176415,6.3206921584399405,19.095038542798367,30.732952002441436
-,-,-,-,-,-,-,-
500,0.5,0.895554498552036,2.4732427370336247,13.732928688270727,3.705796633420502,2.769052280502724,19.083513121345106
500,0.5,0.9345114316057447,2.022920064052677,8.179660087529626,2.8600105047935798,2.2771063656529704,11.322047044492379
1000,0.45,0.8925917034336822,2.519948293654814,12.720065264907511,3.566520049699358,2.7492956803835353,14.400463323446559
1000,0.5,0.914415874955566,2.568383384434555,12.69358361789741,3.5628055823883247,2.907825875391799,16.176241267675678
500,0.45,0.9176290411181336,2.4858466380038733,12.352915223162645,3.5146714246373936,2.7583122785178835,14.197090142877741
1000,0.25,0.9211922741775693,2.320246749543172,9.739189751060458,3.120767493912428,2.564687008276526,10.491110107350238
1000,0.4,0.9426526361831985,2.1622648027046076,8.045572452265567,2.836471831741956,2.4059852146532927,11.460232833306577
1000,0.5,0.8865535808516789,2.701193752527344,14.855315772209606,3.85425943239549,3.0562888219051354,12.792404354548538
1000,0.5,0.9072351029508022,2.276384891260966,10.498654399400396,3.2401627118711795,2.453154485192055,14.230440941733718
1000,0.1,0.8809796889830299,2.452383965367909,12.494444007535893,3.5347480826129454,2.669960692305888,13.325672380292772
-,-,-,-,-,-,-,-
500,0.2,0.9568844281935756,1.1087824052534025,3.1262398947239514,1.7681176133741645,3.3464245561709975,8.772441187992339
500,0.5,0.9637883793104374,1.0240411816383672,2.2849145243609854,1.511593372690217,3.287468857392618,6.852594446905304
1000,0.35,0.9658828534570393,1.0739671013436307,2.4643547894718667,1.5698263564712711,3.072421064337381,7.10028353882371
1000,0.4,0.9437325009807995,1.322624492621363,4.142137657296953,2.035224227768762,4.366867614211486,12.522962023735676
500,0.35,0.9610055739349919,1.080220608821524,3.1105254891753327,1.763668191348739,3.3194459079657714,9.547021353855655
1000,0.4,0.9688340385159305,1.0666697308366204,2.2155935146609886,1.4884869884083598,3.308167297628301,5.129010987879454
1000,0.25,0.9706399014819395,1.0442626072404575,2.2370204332575683,1.4956672200919456,3.110572294223195,7.72783432965111
500,0.45,0.947062986539532,1.2345275407922454,3.4907634757486194,1.8683584976520484,3.9132810059794543,8.314181094519242
500,0.15,0.9661448724146441,1.0074382863881142,2.1371647262271543,1.4619044860137596,2.985075001771437,5.974749341195189
500,0.1,0.931404881103303,1.2268203392891364,4.005422989951808,2.001355288286367,3.827409162875134,9.265401256118295
-,-,-,-,-,-,-,-
500,0.1,0.9709493316062434,1.1163905635337485,3.250574970639012,1.802935098842721,2.649358569636109,10.343185479600834
500,0.45,0.9763142474098792,1.0422219427227117,2.3912817753688103,1.546376983587382,2.6901515384787458,6.645871328497279
1000,0.2,0.9767917125746793,1.0751831982641982,2.7559604515744573,1.6601085662011559,2.456280135076954,7.3518119150957375
1000,0.25,0.9654085678913616,1.30716794176311,4.076246324244067,2.018971600653181,3.432786810604735,12.756515640893365
500,0.1,0.9727520365653326,1.0517439204377612,3.419927569947806,1.849304617943676,2.5804511775978822,10.470119982868752
1000,0.15,0.9819975557249665,0.9891480092775744,2.099474142406041,1.4489562251517611,2.4728508215349496,4.947100121201885
1000,0.1,0.9776787773969592,1.05359936257932,2.8417991103437936,1.6857636579140605,2.403021446729291,11.121042738299536
500,0.35,0.964209505606512,1.2226544905546675,3.614086557787935,1.9010751057725033,3.0729452735940996,8.193388420521217
500,0.1,0.9816343774139462,0.9557650199666394,1.9346351970759486,1.3909116424402912,2.266999613886088,6.093422627085346
500,0.1,0.9521118144331961,1.2723653746737,4.319953844408774,2.078449865743404,3.1768909786076356,8.814442005167024
-,-,-,-,-,-,-,-
1000,0.1,0.9788137579856561,1.077925798769382,3.272108810100652,1.8088971253503203,2.1866645560750375,11.23317517621016
500,0.1,0.9831526886370779,1.0269205600394153,2.4232954557610493,1.5566937578602444,2.3118731094340643,5.877447200278773
1000,0.15,0.9816330210162528,1.0553117611403475,3.1359886874122718,1.7708722956250322,2.0546585977844924,8.41362108839516
1000,0.2,0.9766423729487802,1.2721029870718266,3.9032096324930903,1.9756542289816532,2.8525169990755157,12.65950062470597
500,0.1,0.9783927403754727,1.046084934948098,3.79488178188802,1.9480456313669914,2.2301166034695235,11.601801292436164
1000,0.1,0.9866795395306416,0.9595486016389481,2.2326292906333634,1.4941985445828019,2.1036675845762676,5.891840930044147
1000,0.1,0.9807423989146556,1.0537957651518777,3.5117464089880515,1.8739654236372802,2.037811108787557,14.140411541187106
500,0.25,0.9752048346553303,1.167273019761022,3.455552021220419,1.858911515166986,2.5417499780963273,7.5770551960734664
1000,0.1,0.9850043082499854,0.9491040475749764,2.296529770134598,1.5154305560251178,1.9202966329639555,7.873916389922272
1000,0.1,0.9674651343889373,1.262417106382152,4.089873569843042,2.0223435835295254,2.6964772039323295,10.685527337848015
-,-,-,-,-,-,-,-
1000,0.15,0.9825636065365522,1.0728668781211217,3.417854970130068,1.848744160269362,1.9880127398630838,12.378031570833812
1000,0.2,0.9861337714020061,1.0504139971166264,2.590981748168549,1.6096526793592925,2.1099832877279305,6.2845261273199
1000,0.1,0.9837766490930051,1.0650671662884832,3.6031795689265107,1.8982043011558347,1.8486152386691028,10.522887794163807
1000,0.1,0.9823014653599845,1.2282244698848015,3.813442697979941,1.952803804272191,2.4373002329040707,12.335765228935522
500,0.1,0.9812141024383211,1.0646818579452442,4.219149445579156,2.0540568262779773,2.0558064659411284,12.54714069944945
