C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
-,-,-,-,-,-,-,-
7000,0.1,0.9908920904670749,1.9478006765073124,17.340986743053765,4.1642510422708385,6.40947707632207,31.526718737298136
12000,0.1,0.9825996979705537,2.1773192930899037,29.479407422538735,5.4294942142467315,7.4088464466351285,50.02515577204851
10000,0.1,0.9934782075074313,2.0499626439107472,10.861297963831085,3.2956483374035956,16.177980169169285,14.011627793646852
12000,0.1,0.9846485313747732,2.4018744181340796,24.07870521317693,4.907005727852468,31.2719913527498,35.52701528281716
11000,0.1,0.9951671944979618,1.7963483393517685,7.90924200450687,2.8123374627712923,6.079784887825477,14.86261626404206
10000,0.1,0.9955747584674599,1.863336186043007,8.725051567035802,2.9538198264342057,80.84056574514635,14.825752593382363
13000,0.1,0.9836623445345721,1.953451946072863,26.775630449832462,5.174517412264883,6.09043308736248,49.3241207646807
5000,0.1,0.9886141227817818,2.3768207959998287,20.734745991765493,4.553542136816732,11.60432380421133,39.80084281503288
13000,0.1,0.9857528565641821,2.3311934952903544,19.755535799130843,4.444719991082772,7.136526140612415,29.190447777313835
12000,0.1,0.9948414225985123,1.7568832754714838,8.144546300475495,2.8538651510671444,6.51133877363622,19.43009154680169
-,-,-,-,-,-,-,-
100,0.1,0.9218773440419668,2.2572367739730375,10.271891544744859,3.20497918007978,2.516423643788722,16.683027231055377
500,0.2,0.9580833840142258,1.6686509257479805,5.235473597758785,2.2881157308490288,1.826338826702057,9.834327269810146
500,0.4,0.92915073727695,2.0524374752230354,8.390480760034565,2.8966326588013476,2.2135549382724222,13.51132744791326
500,0.35,0.9450820060820487,2.1007182993675686,8.145273992843524,2.8539926406428457,2.323522803480593,8.611891958347968
100,0.1,0.9377926554359448,2.263645719601713,9.329041012620896,3.054347886639781,2.515640854700041,10.728245704718034
500,0.5,0.9483786979593937,1.8298903240858277,6.379446310924695,2.525756581882881,2.0082048729115067,9.161032301196698
500,0.5,0.9505710631253714,1.964760244175911,6.934653424239413,2.6333730127422914,2.181071609119016,8.223355743562365
500,0.25,0.925151531392219,2.3047000507011797,9.801081819790173,3.130667951059354,2.5283661900954475,11.119966059153455
500,0.25,0.9177613370557922,2.2988226249984427,9.30734930975143,3.050794865236178,2.4691658980991855,11.347651456859921
500,0.4,0.9236388614393376,2.0223369469443515,8.016194563311561,2.83128849877782,2.1888491114518254,11.206580232165322
-,-,-,-,-,-,-,-
100,0.25,0.970325180457316,0.9767269397184033,2.1516728373587215,1.4668581517511232,2.9367652432375424,6.887862289912576
100,0.25,0.9777757243325607,0.8124193294393628,1.4023280178832505,1.1841993150999752,2.458121239050397,5.380835214671038
100,0.1,0.9768868917617658,0.8865912212747321,1.6695094624854057,1.2920949897300142,2.536694771321667,4.985800635493604
100,0.25,0.9793005549109027,0.9230178817613068,1.5237917533786765,1.234419601828599,2.90311490304707,4.342237716427924
100,0.25,0.9735384518532566,0.9826863395603642,2.110797062540852,1.4528582389692575,2.926203450049586,5.651005159215472
100,0.1,0.9837022479825527,0.767769387657085,1.1586099691442726,1.0763874623685807,2.3615938305163264,3.79512606116473
500,0.2,0.9755610664823787,0.9140405924737391,1.8620643800739394,1.3645747982701202,2.7418246779555444,5.271419363414665
100,0.2,0.9651785619975559,0.9524252067621882,2.2961893013241115,1.5153182178420845,2.712068621188415,9.504084468334561
100,0.2,0.9723641831418202,0.9059975506797722,1.7445597515728477,1.3208178343635613,2.6083975407920295,6.172278307587845
100,0.2,0.9597438275936374,0.9602982476402521,2.3506482828134967,1.533182403634185,2.772765666448977,9.8835506522964
-,-,-,-,-,-,-,-
100,0.1,0.9816662146606615,0.9348025754190223,2.05142762752853,1.4322805687184792,2.26865988594248,6.598366257868037
500,0.15,0.986329911678666,0.8002968735875208,1.380113760207156,1.1747824310088895,1.9439160438931444,5.711838293755385
100,0.1,0.985223331160006,0.8552560558737826,1.7547143476258988,1.3246563130208149,1.9346096335063203,5.755525937965999
500,0.15,0.984784690387841,1.002215347803139,1.7929685502471595,1.3390177557624692,2.4895388486505703,4.6501530353981835
100,0.1,0.9845078026416038,0.9401990935257467,1.944445976378655,1.3944339268601633,2.2909554189680565,5.959800058925566
500,0.2,0.9882842432519295,0.8499050887025654,1.366310484038274,1.1688928454046907,2.108997699616449,4.2666692304513205
500,0.15,0.9845501668949946,0.921145634064882,1.9669765744275598,1.4024894204333807,2.1557983321398027,6.030225834032123
500,0.1,0.9748601263257112,1.0271117428454377,2.538598056562898,1.5932978555696664,2.366561863991765,6.982450449079053
500,0.1,0.9847871522204861,0.8762082215665963,1.6025218107419585,1.2659075048130328,2.022713750173134,4.647549086402563
500,0.1,0.9731402730822788,1.0322142027348045,2.422993880110875,1.5565968906916379,2.3657276451969262,6.842134739685342
-,-,-,-,-,-,-,-
500,0.1,0.9890295470168328,0.8704745031563009,1.6943314360665316,1.301664870873656,1.8197268670090379,5.324093084361067
500,0.1,0.9913860513250211,0.7553963910056586,1.2390192257130952,1.1131124047970606,1.5737456916449954,4.605342445637689
500,0.1,0.9916315277579857,0.7814406789052569,1.4288378238524286,1.195340045281019,1.4845214534835358,6.350066486461671
500,0.1,0.9901923159932463,0.942976479625216,1.6389270452715081,1.2802058605050628,2.0231681561403536,5.230952766613843
500,0.1,0.9916564845106689,0.78482025482993,1.4653711519910517,1.2105251554557022,1.6737787344532609,6.327815598016478
500,0.1,0.9916410561497989,0.8318534186698237,1.4010343652645065,1.1836529750161178,1.805056437483622,4.2323614568613195
500,0.1,0.9885862916828644,0.8712976861107643,2.081362523727931,1.4426928029653199,1.7506602340349602,8.035703198769482
500,0.15,0.9852855375161791,0.952725350768215,2.050665517665934,1.4320144963183628,1.883151788213948,6.350448048313808
500,0.1,0.9904309027473108,0.818454570815728,1.4654686879711665,1.210565441424447,1.6271525116150567,4.691266145564093
500,0.1,0.984496267490043,0.9490005109937368,1.9489340015847092,1.3960422635381455,1.886228295977838,5.64348068305361
-,-,-,-,-,-,-,-
500,0.1,0.9917868931863617,0.8673067160279441,1.6099205378709094,1.2688264411931638,1.6419075028303711,5.109504558672697
500,0.1,0.9930167025780211,0.7572907877531456,1.304867869046765,1.1423081322685071,1.408159529532895,4.877990818120722
500,0.1,0.9922457702641931,0.782758549533916,1.7222016781240337,1.3123268183360552,1.3187003445902286,8.695385420433581
500,0.1,0.9927303593776658,0.914359309569297,1.566364589614101,1.2515448811824932,1.7423029713319973,5.104858834262817
500,0.1,0.9939986977458365,0.7229768964554814,1.3478403677691484,1.1609652741443857,1.4039444986969327,6.543726744046545
500,0.1,0.993376487030799,0.8330538315790242,1.445015528701879,1.2020879870882493,1.6301674290317147,4.219111969713737
500,0.1,0.9905169909924518,0.8243814758091573,2.231016925554489,1.4936589053577423,1.5231413355805337,9.336019345867882
500,0.1,0.9902435643328243,0.8866683813114408,1.7256664368004904,1.3136462373106734,1.5673235266016345,5.898936455042332
500,0.1,0.9929374908971261,0.7589710779969158,1.4136587090065396,1.188973805012768,1.3767553223989568,5.056876735126465
500,0.1,0.9900500073401124,0.8708918099563949,1.6022907395669208,1.265816234517049,1.5664966080995224,5.761887814763163
-,-,-,-,-,-,-,-
500,0.1,0.9926338584521169,0.8925517828337747,1.9949716170622565,1.4124346416957694,1.4631058525248424,7.282475606348115
500,0.1,0.9945206876875137,0.7406341033278613,1.447612878460353,1.2031678513243085,1.2078394074309025,6.7264511979485775
500,0.1,0.9919938591350363,0.8222244505234104,2.5181272566537167,1.5868608182993607,1.186851817294924,12.11183177419366
500,0.1,0.9952141849822606,0.8191424896296888,1.442334652560313,1.2009723779339443,1.3411946841200246,4.43420287719092
500,0.1,0.995434221376086,0.7417161170242365,1.4279407923149985,1.1949647661395706,1.2283044556902256,6.685646702152972
500,0.1,0.9946317398853256,0.8755284037724442,1.662099072387485,1.2892242133886118,1.490425181280987,4.44495885483488
500,0.1,0.9927503420088434,0.7682526226192052,2.3778615133518337,1.542031618791208,1.2891104698368545,10.608214860206218
500,0.1,0.9940619338694529,0.8065247870871278,1.4500133696221527,1.2041650092998686,1.2239706509189243,5.363476657456971
500,0.1,0.9954030173591508,0.7414044186553651,1.3067579286024793,1.143135131383197,1.192191490719095,4.446830540648818
500,0.1,0.9938105868980597,0.7796827098784274,1.3964246740177428,1.1817041397988512,1.2198049995492959,6.074267770312034
-,-,-,-,-,-,-,-
500,0.1,0.9932789622160334,0.9305761617219936,2.2393673562165244,1.4964515883303824,1.3820629482897897,7.726705917980624
500,0.1,0.9958546812671023,0.7501229138687731,1.357724969540022,1.1652145594438914,1.1304562573672046,4.430036269995313
500,0.1,0.9920542940789026,0.8567517358169283,3.1134151849249263,1.7644872300260284,1.1178536999806774,14.100848281211967
500,0.1,0.9962044797422943,0.7808956900101685,1.4119956159166787,1.1882742174753598,1.1759117145896136,4.439426109899927
